id,NAME,host id,host_identity_verified,host name,neighbourhood group,neighbourhood,lat,long,instant_bookable,cancellation_policy,room type,Construction year,price,service fee,minimum nights,number of reviews,last review,reviews per month,review rate number,calculated host listings count,availability 365
3098419,SUPER BOWL RENTAL NYC LOW PRICE,64884794711,verified,Bruce,Manhattan,Upper West Side,40.77859,-73.97964,TRUE,moderate,Entire home/apt,2008,$474 ,$95 ,1,0,,,2,1,372
3098971,Large Rooms with Bar and PullOut Prime Greenpoint,27374661897,verified,Peter,Brooklyn,Greenpoint,40.73052,-73.95568,FALSE,strict,Private room,2009,$174 ,$35 ,4,106,3/6/2019,2.82,4,1,162
3099524,"Cozy, Quiet Bedroom in Historic West Village",36776158418,unconfirmed,Rob,Manhattan,West Village,40.73521,-74.00089,TRUE,moderate,Private room,2011,$231 ,$46 ,5,8,7/6/2019,0.26,4,1,254
3100076,Large sun-filled Studio: Murray Hill,97705472273,unconfirmed,Lauren,Manhattan,Kips Bay,40.74398,-73.97662,TRUE,moderate,Entire home/apt,2005,$513 ,$103 ,1,5,5/1/2018,0.14,4,1,198
3100628,2 bdrm in center of Williamsburg,53290324574,verified,William,Brooklyn,Williamsburg,40.71725,-73.96249,TRUE,strict,Entire home/apt,2018,$661 ,$132 ,1,0,,,2,1,267
3101181,Private Room in Best Location!!,15587307277,unconfirmed,Shell,Manhattan,Murray Hill,40.74576,-73.97821,FALSE,flexible,Private room,2019,"$1,154 ",$231 ,1,227,6/30/2019,3.5,4,1,211
3101733,"Large, Sunny Roomâ€”in Fun, Trendy Area",15445360000,unconfirmed,Chloe,Brooklyn,Williamsburg,40.71558,-73.94881,FALSE,moderate,Private room,2015,$672 ,$134 ,14,0,,,3,1,350
3102285,Super Bowl Space Available!,12345037454,verified,Andrea,Queens,Astoria,40.76895,-73.9236,FALSE,moderate,Shared room,2008,"$1,075 ",$215 ,1,0,,,2,1,-10
3102838,SuperBowl Weekend Rental! 3 BR/1ba,33839352416,verified,Justin,Manhattan,Upper East Side,40.77477,-73.95503,TRUE,moderate,Entire home/apt,2018,"$1,142 ",$228 ,1,0,,,4,1,426
3103390,Instant NYC,38101758815,verified,Lindsey,Manhattan,Upper East Side,40.77715,-73.94788,TRUE,strict,Entire home/apt,2016,$572 ,$114 ,2,3,6/15/2016,0.06,3,1,75
3103942,cozy upper east side 1 br abode,11529035989,verified,Mary,Manhattan,Upper East Side,40.78103,-73.95069,TRUE,flexible,Entire home/apt,2006,$244 ,$49 ,2,14,1/6/2019,0.33,2,1,180
3104494,Hilton timeshare west 57st,28544341397,verified,Richard,Manhattan,Midtown,40.76486,-73.97885,FALSE,flexible,Private room,2015,$953 ,$191 ,1,0,,,4,1,348
3105047,Mid Town East Side Apartment,70631929185,verified,Judy,Manhattan,Hell's Kitchen,40.75786,-73.99485,FALSE,strict,Entire home/apt,2009,$737 ,$147 ,1,0,,,1,1,391
3105599,Three bedroom upscale condo,89781373445,verified,Donna,Bronx,Riverdale,40.88579,-73.91599,FALSE,moderate,Entire home/apt,2003,$122 ,$24 ,7,2,2/1/2019,0.04,3,1,87
3106151,large 2bdrm apt - midtown manhattan,51818978108,unconfirmed,Jj,Manhattan,Hell's Kitchen,40.76182,-73.99003,TRUE,strict,Entire home/apt,2018,"$1,050 ",$210 ,1,8,9/25/2016,0.16,4,1,143
3106704,Gorgeous 1400 Sq Ft Artist's Loft,12419024361,verified,Annie,Brooklyn,Bedford-Stuyvesant,40.69329,-73.95607,FALSE,strict,Private room,2018,"$1,014 ",$203 ,3,5,1/27/2019,0.08,2,2,258
3107256,2BD/2BA Manhattan Apt,56052644351,unconfirmed,Bryce,Manhattan,Financial District,40.70825,-74.00495,TRUE,moderate,Entire home/apt,2008,"$1,057 ",$211 ,1,0,,,5,1,20
3107808,SUPER SUPER BOWL PAD,70871956853,verified,Clayton,Brooklyn,Boerum Hill,40.68497,-73.989,FALSE,flexible,Entire home/apt,2017,$540 ,$108 ,1,0,,,2,1,368
3108361,Working Fireplace in TriBeCa loft,60768564506,unconfirmed,Kristen,Manhattan,Tribeca,40.72035,-74.00493,FALSE,moderate,Private room,2021,$756 ,$151 ,14,0,,,1,1,221
3108913,Luxury private apartment/Suite/with balcony,20221795193,verified,Lana,Queens,Rego Park,40.72988,-73.85773,TRUE,moderate,Entire home/apt,2011,"$1,053 ",$211 ,3,33,4/20/2019,0.77,1,5,223
3109465,Luxury Studio -Midtown/Times Square,30810903942,unconfirmed,Samson,Manhattan,Hell's Kitchen,40.76774,-73.98503,FALSE,strict,Entire home/apt,2005,$278 ,$56 ,1,0,,,4,1,157
3110017,Ritz-Plaza - 2 bedroom / 2 fullbath,41915326019,verified,Troy,Manhattan,Theater District,40.76096,-73.98646,TRUE,moderate,Entire home/apt,2013,$212 ,$42 ,2,1,9/10/2015,0.02,2,1,-5
3110570,Entire Park Slope Brownstone,8570193247,verified,Alexandra,Brooklyn,Park Slope,40.67262,-73.97351,TRUE,flexible,Entire home/apt,2012,"$1,187 ",$237 ,10,8,11/8/2018,0.12,2,1,160
3111122,SOHO - Large Studio Apt,44472219635,unconfirmed,Nathan,Manhattan,Lower East Side,40.72153,-73.99331,TRUE,flexible,Entire home/apt,2014,$881 ,$176 ,2,146,6/30/2019,3.45,4,1,18
3111674,Awesome Hells Kitchen Apt!,67799768947,verified,Cory,Manhattan,Hell's Kitchen,40.76532,-73.99061,FALSE,moderate,Entire home/apt,2019,$103 ,$21 ,1,11,1/7/2018,0.26,2,1,279
3112227,"Big, Sunny Bedroom, right by subway!",89782570694,unconfirmed,Carrie-Anne,Brooklyn,Bushwick,40.70544,-73.92192,TRUE,flexible,Private room,2014,$503 ,$101 ,4,4,11/3/2015,0.07,1,2,6
3112779,Eclectic Studio in Cozy Bay Ridge,64518712053,unconfirmed,Diana,Brooklyn,Bay Ridge,40.62455,-74.02756,TRUE,moderate,Entire home/apt,2022,$685 ,$137 ,2,0,,,1,1,76
3113331,Midwood Aerie - Bright  & Private!,86217621123,verified,Jake,Brooklyn,Flatbush,40.63449,-73.95742,FALSE,strict,Entire home/apt,2003,$651 ,$130 ,1,141,1/7/2019,2.41,5,1,227
3113884,Big 2 bds House w/ Parking and Yard,88090579746,verified,Laura,Queens,Kew Gardens Hills,40.72664,-73.82795,TRUE,flexible,Entire home/apt,2010,$175 ,$35 ,1,52,1/7/2019,0.79,1,1,237
3114436,Huge Loft heart of Upper West Side,75750130943,verified,Jamie,Manhattan,Upper West Side,40.78263,-73.97415,TRUE,flexible,Entire home/apt,2008,$704 ,$141 ,2,30,2/6/2016,0.47,2,1,165
3114988,Luxury New York,92748358721,unconfirmed,Bryan,Manhattan,East Village,40.73259,-73.98681,FALSE,flexible,Entire home/apt,2010,"$1,112 ",$222 ,1,0,,,3,1,322
3115540,Amazing Location-Private Studio near Central Park!,34166277952,verified,Shaina,Manhattan,Upper East Side,40.77469,-73.96327,FALSE,flexible,Entire home/apt,2005,"$1,120 ",$224 ,2,3,7/30/2017,0.09,2,1,154
3116093,CLEAN LES HOME,76470520253,verified,Chris,Manhattan,Chinatown,40.71627,-73.99404,FALSE,flexible,Private room,2011,$663 ,$133 ,1,4,2/22/2015,0.06,5,1,258
3116645,Super Cute Chelsea One Bedroom,82905342730,verified,Amy,Manhattan,Chelsea,40.74935,-73.99723,TRUE,flexible,Entire home/apt,2019,$234 ,$47 ,1,49,6/16/2019,0.75,5,1,392
3117197,Hamilton Heights/Harlem Private Bedroom with Roof,79199376574,unconfirmed,Tim,Manhattan,Harlem,40.82016,-73.94559,TRUE,flexible,Private room,2008,$409 ,$82 ,3,1,5/16/2019,0.56,4,1,204
3117750,Studio Apt. in East Williamsburg,37171113062,verified,Guillermo,Brooklyn,Williamsburg,40.70972,-73.93864,FALSE,strict,Entire home/apt,2005,$935 ,$187 ,4,204,6/16/2019,3.1,4,2,260
3118302,Old Brooklyn Charm,23265165690,unconfirmed,Lee,Brooklyn,Clinton Hill,40.68583,-73.96558,TRUE,moderate,Entire home/apt,2010,$688 ,$138 ,2,110,6/24/2019,1.73,4,1,359
3118854,Spacious Studio on West 72nd,50327366569,unconfirmed,Alina,Manhattan,Upper West Side,40.7803,-73.98347,TRUE,moderate,Entire home/apt,2010,$951 ,$190 ,3,45,6/4/2019,0.73,4,1,378
3119407,Duplex Brownstone sleeps 4-6,4012764896,verified,Claudia,Brooklyn,Cobble Hill,40.68554,-73.99499,TRUE,strict,Entire home/apt,2022,$238 ,$48 ,7,32,2/6/2019,0.5,2,1,269
3119959,Spectacular Studio Loft w/City View,40679456759,verified,Vida,Brooklyn,Greenpoint,40.72727,-73.93986,FALSE,moderate,Entire home/apt,2021,$152 ,$30 ,30,3,5/24/2019,0.08,1,52,311
3120511,"Large, 2fl/2bdrm Williamsburg Apt",85051664658,verified,Alix,Brooklyn,Williamsburg,40.70771,-73.94344,FALSE,flexible,Entire home/apt,2019,$445 ,$89 ,3,13,1/1/2017,0.22,1,1,357
3121063,Private Rm for 1 in Prime Harlem,11670966854,unconfirmed,Gita,Manhattan,Harlem,40.80269,-73.94637,TRUE,moderate,Private room,2004,$599 ,$120 ,3,11,1/1/2018,0.18,2,3,425
3121616,Luxury Apartment in Manhattan's Financial District,19414344477,unconfirmed,Alison,Manhattan,Financial District,40.70583,-74.00612,FALSE,moderate,Private room,2012,$544 ,$109 ,7,0,,,3,1,385
3122168,SPACIOUS BEDROOM AND PRIVATE BATH!!!,63970676444,verified,Steve,Manhattan,East Harlem,40.7916,-73.94686,TRUE,moderate,Private room,2013,$762 ,$152 ,3,242,6/17/2019,3.69,3,1,368
3122720,Your own room in NY's best area,57422175038,verified,Eyal,Manhattan,West Village,40.73374,-74.00121,FALSE,flexible,Private room,2004,$203 ,$41 ,2,80,3/7/2019,1.22,1,1,90
3123273,1 room available,97408553208,verified,Ishaan,Manhattan,Upper East Side,40.76225,-73.96165,TRUE,strict,Private room,2009,$914 ,$183 ,1,0,,,5,1,197
3123825,Cute & cozy room in Ridgewood,36152875907,verified,Vanessa,Queens,Ridgewood,40.70206,-73.90936,FALSE,strict,Private room,2004,$589 ,$118 ,3,106,1/7/2019,1.61,3,1,229
3124377,Peaceful Parlor Floor Apartment,49327894943,verified,Lila & Paul,Brooklyn,Clinton Hill,40.68568,-73.96244,FALSE,moderate,Entire home/apt,2022,$205 ,$41 ,2,232,7/7/2019,4.31,5,1,89
3124930,Cozy Nook in a Unique Loft,67924756761,unconfirmed,Christopher,Brooklyn,Bushwick,40.69856,-73.93162,FALSE,moderate,Private room,2007,$709 ,$142 ,3,52,6/1/2018,0.8,2,1,-4
3125482,Large 2 Bedroom available,63983211774,verified,David,Manhattan,Upper West Side,40.77794,-73.97699,TRUE,flexible,Entire home/apt,2009,$495 ,$99 ,1,0,,,5,1,398
3126034,BEAUTIFUL CONDO IN TIMES SQUARE,95790154242,verified,Georgia,Manhattan,Theater District,40.76054,-73.98508,FALSE,strict,Entire home/apt,2005,$69 ,$14 ,30,11,9/16/2018,0.18,5,1,274
3126586,Charming Sunny 1 Bedroom LES Apt!,55563492606,verified,Doria,Manhattan,Lower East Side,40.72171,-73.99053,FALSE,strict,Entire home/apt,2006,$653 ,$131 ,5,13,5/3/2019,0.22,5,1,424
3127139,Spacious Private Room in East Williamsburg,20409030068,unconfirmed,Barbara,Brooklyn,Williamsburg,40.70874,-73.93818,TRUE,strict,Private room,2010,$372 ,$74 ,30,16,5/7/2019,0.28,1,2,318
3127691,"Stylish apartment/ Serene Room in Williamsburg, BK",33959790386,unconfirmed,Michele,Brooklyn,Williamsburg,40.71216,-73.94612,TRUE,moderate,Private room,2019,$228 ,$46 ,90,2,8/31/2014,0.03,2,1,63
3128243,La ponderosa,13733107755,unconfirmed,Fany,Manhattan,Washington Heights,40.84966,-73.93945,TRUE,moderate,Private room,2009,$418 ,$84 ,2,76,7/4/2019,1.29,4,1,205
3128796,Huge 2 bed 2 bath Apartment!,16646450335,verified,Helena,Brooklyn,Prospect-Lefferts Gardens,40.65747,-73.95798,TRUE,flexible,Entire home/apt,2016,"$1,180 ",$236 ,5,7,1/8/2017,0.11,2,1,334
3129348,Bohemian Brooklyn Bungalow,33588329210,unconfirmed,Rebeca,Brooklyn,Crown Heights,40.67026,-73.92587,TRUE,moderate,Entire home/apt,2020,$954 ,$191 ,2,17,7/3/2018,0.39,2,1,200
3129900,Amazing New York apt  in Harlem with Backyard!!!,95569439752,unconfirmed,Brenda,Manhattan,Harlem,40.81128,-73.94117,TRUE,strict,Entire home/apt,2015,"$1,188 ",$238 ,3,82,6/30/2019,1.38,5,1,374
3130453,Cozy bedroom in Lower East Side,98242226431,verified,VÃ©ronique,Manhattan,Chinatown,40.7159,-73.99059,TRUE,strict,Private room,2010,$777 ,$155 ,1,196,9/17/2018,3.03,1,1,243
3131005,"Bright room, close to everything.",7825720018,unconfirmed,Ezra,Brooklyn,Williamsburg,40.70941,-73.9522,TRUE,moderate,Private room,2005,"$1,165 ",$233 ,5,4,6/9/2016,0.08,5,1,393
3131557,"Stylish, Affordable & Private Room",36846699688,verified,Maureen,Brooklyn,Bedford-Stuyvesant,40.6901,-73.94524,TRUE,strict,Private room,2004,$216 ,$43 ,2,0,,,5,1,228
3132109,Amazing Greenpoint Loft-Best Deal!,50287579190,unconfirmed,El,Brooklyn,Greenpoint,40.73421,-73.95698,FALSE,strict,Private room,2018,$940 ,$188 ,2,9,4/5/2015,0.14,4,1,329
3132662,Private Room in Williamsburg Loft,84880412740,unconfirmed,Nora,Brooklyn,Williamsburg,40.71165,-73.96716,FALSE,flexible,Private room,2003,$534 ,$107 ,10,19,4/23/2019,0.3,5,1,384
3133214,Spacious and bright 2 or 3 bedroom,96236174004,verified,Emily,Brooklyn,Crown Heights,40.66732,-73.95794,TRUE,strict,Entire home/apt,2005,"$1,130 ",$226 ,2,0,,,5,,413
3133766,Lovely private room close to Manhattan,57258414996,unconfirmed,Lauren,Queens,Astoria,40.76315,-73.92617,TRUE,moderate,Private room,2017,$677 ,$135 ,2,183,10/6/2019,2.82,2,,35
3134319,Cozy 2-BD w/ Lots of Light,77456110173,unconfirmed,Ruby,Brooklyn,Crown Heights,40.67286,-73.92566,FALSE,flexible,Entire home/apt,2016,$458 ,$92 ,1,75,8/6/2019,1.2,4,,-3
3134871,NYC Apt - Close to Metro & Mnhtn,92239242295,unconfirmed,Karen,Queens,Rego Park,40.73243,-73.86773,FALSE,flexible,Entire home/apt,2005,$903 ,$181 ,30,9,3/8/2017,0.14,1,,298
3135423,Large 1BR - PRIME Williamsburg,56373162265,unconfirmed,Kristina,Brooklyn,Williamsburg,40.71338,-73.95738,TRUE,moderate,Private room,2020,$778 ,$156 ,12,0,,,3,,384
3135976,"Modern, Clean, West Village Apt!",52762787799,unconfirmed,Laurence,Manhattan,Greenwich Village,40.72946,-74.00189,TRUE,flexible,Entire home/apt,2010,$293 ,$59 ,2,26,10/22/2017,0.55,5,,309
3136528,ART COLLECTORS APARTMENT - TIMES SQUARE-10TH AV.,56756888971,unconfirmed,Andreas,Manhattan,Hell's Kitchen,40.76349,-73.98985,FALSE,flexible,Entire home/apt,2018,$818 ,$164 ,5,176,8/10/2018,2.72,2,,29
3137080,URBAN CHIC VIDEO/PHOTO SHOOTS ONLY,43225411077,unconfirmed,Krystal,Brooklyn,Bedford-Stuyvesant,40.68172,-73.93236,FALSE,flexible,Entire home/apt,2014,$347 ,$69 ,1,11,10/20/2015,0.19,3,,376
3137632,Safe Sunny 1brm near subway,7414894262,unconfirmed,Audrey,Brooklyn,Crown Heights,40.67935,-73.9633,TRUE,moderate,Entire home/apt,2003,$325 ,$65 ,30,14,7/21/2018,0.22,3,1,198
3138185,Peaceful Artsy Huge Sunny Bedroom!,33002615678,unconfirmed,Emma,Brooklyn,Flatbush,40.65173,-73.96035,TRUE,flexible,Private room,2011,$552 ,$110 ,3,8,10/25/2018,0.36,2,1,271
3138737,Cozy Room in Park Slope,50883840509,unconfirmed,Devi,Brooklyn,South Slope,40.66468,-73.98777,FALSE,moderate,Private room,2006,"$1,156 ",$231 ,1,126,1/6/2019,2.15,4,4,376
3139289,"Quiet Apartment in Williamsburg, Bk",9511447514,unconfirmed,Michele,Brooklyn,Williamsburg,40.711,-73.95403,FALSE,moderate,Entire home/apt,2007,$338 ,$68 ,1,1,12/1/2016,0.02,3,1,6
3139842,Full Apt w/ large kitchen in UES,28950346428,unconfirmed,Alice,Manhattan,Upper East Side,40.78092,-73.95162,TRUE,moderate,Entire home/apt,2018,$735 ,$147 ,1,75,2/19/2017,1.3,2,1,45
3140394,Spacious and Amazing Location!,46152335862,verified,Ashley,Manhattan,Kips Bay,40.73997,-73.98137,FALSE,flexible,Entire home/apt,2009,"$1,004 ",$201 ,3,4,10/13/2015,0.08,5,2,27
3140946,Private bedroom in historic Chinatown apartment,5898315828,verified,John,Manhattan,Civic Center,40.71654,-74.00138,TRUE,moderate,Private room,2003,$995 ,$199 ,4,23,9/15/2017,0.35,5,1,130
3141499,"Great 1 Br Apt, Ozone Park, NYC",37068455384,unconfirmed,Lee,Queens,Ozone Park,40.67657,-73.84083,FALSE,flexible,Entire home/apt,2015,$395 ,$79 ,3,106,6/27/2019,1.66,4,1,421
3142051,Master bedroom in historic house,48850784546,verified,Rip,Manhattan,SoHo,40.72541,-74.01015,TRUE,flexible,Private room,2017,$641 ,$128 ,3,30,2/1/2019,0.48,3,2,25
3142603,Chez Jazz BnB--Cozy BK/Queens room,37772945837,unconfirmed,Rob,Queens,Ridgewood,40.70375,-73.9094,TRUE,strict,Private room,2009,$259 ,$52 ,2,27,5/15/2019,0.42,3,1,309
3143155,Times Square Area Quiet + Private Guest Studio,63172183335,unconfirmed,Michal,Manhattan,Hell's Kitchen,40.76046,-73.99131,FALSE,flexible,Entire home/apt,2019,$322 ,$64 ,2,53,4/7/2019,2.51,1,2,286
3143708,Amazing Two Bedroom Apartment,1284253244,unconfirmed,Andre,Brooklyn,Crown Heights,40.6738,-73.93985,TRUE,moderate,Entire home/apt,2009,$229 ,$46 ,2,193,1/7/2019,2.97,1,2,161
3144260,Hell's Kitchen- Times Square,24477049827,verified,Danielle,Manhattan,Hell's Kitchen,40.76394,-73.99448,FALSE,moderate,Entire home/apt,2022,$393 ,$79 ,1,0,,,1,1,110
3144812,Sophisticated Harlem True 2BR NYC,46562906175,verified,Enid,Manhattan,East Harlem,40.80021,-73.94142,FALSE,moderate,Entire home/apt,2022,$837 ,$167 ,4,137,1/7/2019,2.13,2,2,161
3145365,Cozy private room available in a great location,57716606560,verified,Dushyant,Brooklyn,Crown Heights,40.67343,-73.96291,TRUE,strict,Private room,2012,"$1,075 ",$215 ,3,0,,,1,1,301
3145917,"Artsy and Comfy Bedroom, Living Room, Terrace",29867253060,verified,Marysia,Brooklyn,Crown Heights,40.6769,-73.9513,TRUE,strict,Private room,2017,$190 ,$38 ,2,0,,,1,1,17
3146469,"New 1-Bdrm, 3-beds in Bensonhurst, Brooklyn, NY",35764740891,verified,Elska,Brooklyn,Bensonhurst,40.61518,-73.98874,FALSE,flexible,Entire home/apt,2011,$503 ,$101 ,30,28,7/11/2018,0.44,2,1,99
3147022,Entire 1400 sq ft Artist Loft - FOUR Private Rooms,52609907546,verified,Annie,Brooklyn,Bedford-Stuyvesant,40.69392,-73.95446,TRUE,flexible,Entire home/apt,2016,$146 ,$29 ,27,0,,,4,2,96
3147574,The Rose House,41181943622,unconfirmed,Rich,Brooklyn,Greenpoint,40.73334,-73.95478,FALSE,moderate,Entire home/apt,2011,$782 ,$156 ,3,74,6/24/2019,1.17,1,1,403
3148126,"The center of NYC, Brooklyn!",71850586845,unconfirmed,Edmund,Brooklyn,Bedford-Stuyvesant,40.68843,-73.93678,FALSE,flexible,Entire home/apt,2011,"$1,016 ",$203 ,3,149,4/7/2019,2.33,1,1,79
3148678,"SALE 2 BEDROOMS, LARGE MASTER & GUEST BEDROOM",43782274833,unconfirmed,C S,Brooklyn,Flatbush,40.64846,-73.96186,FALSE,strict,Private room,2019,$672 ,$134 ,1,30,5/19/2019,0.5,4,3,396
3149231,Spacious apt in the Lower East Side,39788619353,verified,Tal,Manhattan,Lower East Side,40.71762,-73.98334,TRUE,flexible,Entire home/apt,2009,$151 ,$30 ,7,0,,,4,1,281
3149783,"A Simple, Calm Space",28316166883,unconfirmed,AoÃ»t,Bronx,Kingsbridge,40.88437,-73.89746,FALSE,flexible,Shared room,2011,$778 ,$156 ,2,6,9/22/2016,0.16,1,1,339
3150335,Charming Bedroom in Artists Colony,14400360599,unconfirmed,Beth,Brooklyn,Williamsburg,40.7106,-73.95325,FALSE,strict,Private room,2006,$67 ,$13 ,3,16,11/7/2016,0.25,1,2,33
3150888,Room in Huge 3 Bedroom  L.E.S,26262182819,unconfirmed,Lakis,Manhattan,Lower East Side,40.71968,-73.98726,TRUE,strict,Private room,2006,$259 ,$52 ,1,0,,,5,1,133
3151440,Near Columbia Universit/Female only,31211091779,verified,Rong,Manhattan,Harlem,40.82039,-73.95514,TRUE,moderate,Private room,2022,$794 ,$159 ,1,5,3/1/2016,0.08,3,2,101
3151992,"House of Music and Art, Large Happy Room, full bed",39612679695,verified,Clay,Brooklyn,Bushwick,40.70054,-73.92954,FALSE,moderate,Private room,2007,$145 ,$29 ,21,39,5/23/2019,0.65,1,3,405
3152545,The Notorious B.N.B. { The Pfizer },46874814534,unconfirmed,Jessica,Brooklyn,Clinton Hill,40.69045,-73.96762,FALSE,strict,Private room,2019,"$1,146 ",$229 ,1,16,5/19/2019,0.28,2,11,383
3153097,Your Very Own Williamsburg Apt!,635244390,unconfirmed,Julian,Brooklyn,Williamsburg,40.71919,-73.9418,TRUE,flexible,Entire home/apt,2011,$889 ,$178 ,5,22,1/7/2019,0.37,3,1,38
3153649,Williamsburg 1 bedroom appartement,38544479718,verified,Lara,Brooklyn,Williamsburg,40.71952,-73.96281,TRUE,flexible,Entire home/apt,2012,$402 ,$80 ,5,21,3/28/2019,0.35,2,1,245
3154201,Luxury West Village apt with views!,57571810921,unconfirmed,Lillian,Manhattan,West Village,40.73618,-74.00256,TRUE,strict,Entire home/apt,2019,"$1,123 ",$225 ,5,8,10/12/2017,0.13,2,1,65
3154754,"Harlem 1 BR, Private Master Bath",31328034551,unconfirmed,Annette,Manhattan,Harlem,40.81904,-73.94325,FALSE,flexible,Private room,2016,$396 ,$79 ,2,182,6/23/2019,2.85,1,1,369
3155306,"Heart of Williamsburg, Brooklyn!",41936518786,unconfirmed,Georgia,Brooklyn,Williamsburg,40.71023,-73.94657,TRUE,flexible,Private room,2022,"$1,044 ",$209 ,1,99,11/18/2017,1.55,2,1,380
3155858,Cozy apt in the Upper East Side,17324971981,unconfirmed,Luanna,Manhattan,Upper East Side,40.78331,-73.94489,TRUE,strict,Entire home/apt,2011,$151 ,$30 ,2,3,9/6/2019,0.27,2,1,403
3156411,In the heart of the East Village,90071567880,verified,Anoop,Manhattan,East Village,40.72916,-73.98022,FALSE,flexible,Private room,2014,$204 ,$41 ,3,13,6/26/2017,0.34,5,1,159
3156963,"Elegant Brooklyn Comfort, One Bedroom",43056162171,unconfirmed,James,Brooklyn,Carroll Gardens,40.68008,-73.99392,FALSE,flexible,Entire home/apt,2020,$643 ,$129 ,2,1,10/6/2014,0.02,4,1,219
3157515,Relaxed Comfortable Beds in A Cozy Apartment.,8938424650,unconfirmed,Sandra&Orlando,Brooklyn,Flatbush,40.64307,-73.95455,TRUE,moderate,Shared room,2020,"$1,059 ",$212 ,5,34,6/29/2019,0.52,3,2,338
3158068,The Big Brooklyn,26895360854,verified,Ron,Brooklyn,Crown Heights,40.67019,-73.95541,TRUE,strict,Private room,2016,$474 ,$95 ,1,35,4/24/2018,0.54,2,1,79
3158620,Modern Lower East Side Apartment,3699736062,unconfirmed,Ross,Manhattan,Lower East Side,40.71962,-73.99178,TRUE,strict,Private room,2013,$635 ,$127 ,2,130,3/24/2019,2.3,4,1,138
3159172,"Private home, quiet Brooklyn street",50534205570,unconfirmed,Hetty,Brooklyn,Kensington,40.64742,-73.97559,TRUE,flexible,Entire home/apt,2004,$232 ,$46 ,2,13,8/18/2018,0.21,5,2,111
3159724,Cute Apartment in Williamsburg,83258242538,unconfirmed,Moema,Brooklyn,Williamsburg,40.7186,-73.9451,TRUE,moderate,Private room,2009,$246 ,$49 ,1,0,,,3,1,328
3160277,Sunny Studios in Historic Browstone,57511088500,unconfirmed,Sally,Manhattan,Upper West Side,40.78327,-73.97343,TRUE,moderate,Entire home/apt,2013,$563 ,$113 ,30,14,9/21/2015,0.27,2,2,414
3160829,1 Bedroom Bushwick apartment,1117478239,unconfirmed,Michael,Brooklyn,Bushwick,40.6998,-73.92913,TRUE,moderate,Entire home/apt,2005,"$1,009 ",$202 ,1,12,3/9/2018,0.19,5,1,51
3161381,Private Room HK/Theatre District!,44471493786,verified,Pj,Manhattan,Hell's Kitchen,40.76589,-73.98536,TRUE,strict,Private room,2010,$849 ,$170 ,5,263,2/6/2019,4.1,3,2,230
3161934,Trendy Apt by Chelsea Market with High Line Views,13993004647,unconfirmed,Daniel,Manhattan,Chelsea,40.7453,-74.00704,TRUE,flexible,Entire home/apt,2013,$557 ,$111 ,2,43,6/23/2019,1.1,1,1,191
3162486,"Bright, Eclectic, Happy Brooklyn Apartment",34198465505,unconfirmed,H. Erin,Brooklyn,Crown Heights,40.67422,-73.95569,FALSE,moderate,Entire home/apt,2008,$496 ,$99 ,10,9,2/1/2018,0.14,1,1,205
3163038,Amazing Roomâ€”Private Bath (100% LEGAL!),78573936401,verified,Matthew,Brooklyn,Greenpoint,40.73169,-73.9554,TRUE,strict,Private room,2008,$300 ,$60 ,2,107,6/24/2019,1.64,5,1,347
