id,NAME,host id,host_identity_verified,host name,neighbourhood group,neighbourhood,lat,long,instant_bookable,cancellation_policy,room type,Construction year,price,service fee,minimum nights,number of reviews,last review,reviews per month,review rate number,calculated host listings count,availability 365,total_cost
3816409,1 Bedroom Apartment in Gramcery!,14261328261,verified,Tom,Manhattan,Flatiron District,40.7411,-73.98455,False,moderate,Entire home/apt,2011.0,608.0,122.0,4.0,0.0,Unknown,0.0,4.0,1.0,120.0,730.0
3816961,Stylish & Spacious Perfect for Pride!,33101720373,unconfirmed,Ryan,Manhattan,Hell's Kitchen,40.76522,-73.99486,False,moderate,Entire home/apt,2019.0,832.0,166.0,2.0,6.0,2016-06-17 00:00:00,0.11,2.0,1.0,350.0,998.0
3817514,"Landmark Cottage, Brownstone block",17154883043,verified,Adam,Brooklyn,Crown Heights,40.67541,-73.94408,False,strict,Entire home/apt,2021.0,492.0,98.0,1.0,233.0,2019-02-07 00:00:00,3.89,5.0,1.0,40.0,590.0
3818066,Beautiful duplex for family w/kids,24356950973,unconfirmed,Gisela,Brooklyn,Bedford-Stuyvesant,40.68412,-73.95039,False,strict,Entire home/apt,2010.0,579.0,116.0,3.0,0.0,Unknown,0.0,5.0,1.0,141.0,695.0
3818618,"Big WBurg Rm, 5 min from L, Fits 4!",75016245995,unconfirmed,Qian,Brooklyn,Williamsburg,40.70917,-73.94918,False,flexible,Private room,2010.0,385.0,77.0,2.0,43.0,2016-06-30 00:00:00,0.72,5.0,1.0,162.0,462.0
3819171,Sunny & Modern 1-BR | Central Park,69967829951,verified,AFI Apartments,Manhattan,Upper East Side,40.77222,-73.95604,True,strict,Entire home/apt,2016.0,545.0,109.0,30.0,4.0,2019-02-02 00:00:00,0.08,5.0,29.0,89.0,654.0
3819723,"Murray Hill, The Heart of Manhattan",33002366277,unconfirmed,Alicia,Manhattan,Midtown,40.74911,-73.98202,True,moderate,Private room,2015.0,361.0,72.0,3.0,67.0,2019-11-06 00:00:00,1.65,4.0,1.0,208.0,433.0
3820275,Great Greenpoint Apartment,39053059458,verified,Tim,Brooklyn,Greenpoint,40.73526,-73.95375,True,moderate,Entire home/apt,2018.0,870.0,174.0,3.0,34.0,2018-05-19 00:00:00,0.57,5.0,1.0,1.0,1044.0
3820828,Brooklyn Brownstone,9610330001,unconfirmed,Robert,Brooklyn,Bay Ridge,40.62356,-74.024,False,strict,Entire home/apt,2012.0,969.0,194.0,4.0,137.0,2019-04-07 00:00:00,2.55,5.0,1.0,205.0,1163.0
3821380,Cozy Private UES Studio Apt!,35590104920,unconfirmed,Amanda,Manhattan,Upper East Side,40.7729,-73.95276,True,strict,Entire home/apt,2017.0,812.0,162.0,3.0,9.0,2019-05-30 00:00:00,0.15,1.0,1.0,286.0,974.0
3821932,"Bright & New Reno, Quiet Block",64828871336,unconfirmed,Benjamin,Brooklyn,Bedford-Stuyvesant,40.68337,-73.95819,False,flexible,Entire home/apt,2015.0,1193.0,239.0,30.0,9.0,2019-03-27 00:00:00,0.16,1.0,21.0,373.0,1432.0
3822484,Private RM | Queens | 20min to city,19831201514,unconfirmed,Victoria,Queens,Sunnyside,40.74532,-73.91974,True,strict,Private room,2016.0,650.0,130.0,2.0,3.0,2015-07-23 00:00:00,0.06,5.0,1.0,359.0,780.0
3823037,Affordable long stay room for individual,8834519736,unconfirmed,Normandy,Brooklyn,Bedford-Stuyvesant,40.69437,-73.95841,True,moderate,Private room,2007.0,990.0,198.0,5.0,18.0,2019-05-19 00:00:00,0.79,4.0,1.0,336.0,1188.0
3823589,Cozy Vintage Artist Flat(Williamsburg/Bushwick),39739887079,unconfirmed,Drew & Kristen,Brooklyn,Bedford-Stuyvesant,40.6916,-73.94714,False,moderate,Private room,2019.0,50.0,10.0,2.0,145.0,2019-02-06 00:00:00,2.42,1.0,1.0,5.0,60.0
3824141,"Brooklyn Loft Studio, One Subway from Manhattan",69936120673,unconfirmed,Douglas,Brooklyn,Navy Yard,40.69839,-73.97666,False,strict,Entire home/apt,2014.0,497.0,99.0,14.0,15.0,2019-06-18 00:00:00,0.41,2.0,1.0,239.0,596.0
3824694,Beautiful Large Sunny Bedroom,1438292893,unconfirmed,Pamela,Queens,Sunnyside,40.74189,-73.92375,False,strict,Private room,2008.0,908.0,182.0,2.0,111.0,2019-06-24 00:00:00,1.89,1.0,1.0,356.0,1090.0
3825246,Modern Harlem Flat,59357353898,verified,Joshua,Manhattan,Harlem,40.80677,-73.94977,True,strict,Entire home/apt,2003.0,814.0,163.0,2.0,13.0,2017-09-06 00:00:00,0.35,3.0,1.0,78.0,977.0
3825798,Per/night Room Brklyn New York,84821437678,unconfirmed,Sue,Brooklyn,Crown Heights,40.66709,-73.9514,False,strict,Private room,2019.0,1040.0,208.0,4.0,27.0,2019-05-07 00:00:00,0.46,5.0,4.0,346.0,1248.0
3826351,beautiful brownstone,64236855033,verified,Linda Green And Norga,Brooklyn,Bedford-Stuyvesant,40.68138,-73.95018,False,strict,Entire home/apt,2011.0,699.0,140.0,2.0,216.0,2019-06-24 00:00:00,3.61,4.0,1.0,13.0,839.0
3826903,Bright. Clean. Elegant. A perfect Brooklyn home.,62620591873,unconfirmed,G,Brooklyn,Park Slope,40.67164,-73.97761,False,strict,Entire home/apt,2021.0,291.0,58.0,2.0,6.0,2018-12-29 00:00:00,0.12,5.0,3.0,145.0,349.0
3827455,Sunny Warm Quiet NYC Retreat,89321533357,unconfirmed,Carrie,Manhattan,Washington Heights,40.84686,-73.94181,True,moderate,Private room,2012.0,998.0,200.0,2.0,277.0,2019-06-13 00:00:00,4.67,4.0,3.0,101.0,1198.0
3828007,Peaceful 2BR inside a brownstone,43170029027,unconfirmed,Parris,Brooklyn,Bedford-Stuyvesant,40.68908,-73.92893,True,moderate,Private room,2012.0,635.0,127.0,2.0,0.0,Unknown,0.0,5.0,1.0,29.0,762.0
3828560,Spacious 2 bedroom 1 bathroom BRKLY,5847283932,verified,Suzanne,Brooklyn,Bushwick,40.68781,-73.91377,False,strict,Entire home/apt,2014.0,641.0,128.0,4.0,2.0,2014-08-21 00:00:00,0.03,3.0,1.0,280.0,769.0
3829112,(Hidden by Airbnb) ! BrooklynCleanRoom!!,76821652357,unconfirmed,Natsuko,Brooklyn,Bushwick,40.69753,-73.93619,False,moderate,Private room,2019.0,1162.0,232.0,2.0,20.0,2019-06-25 00:00:00,0.41,2.0,1.0,86.0,1394.0
3829664,Crown Hts Beauty: Quiet and Cozy!,74516770124,verified,Amanda,Brooklyn,Crown Heights,40.67472,-73.94737,False,flexible,Entire home/apt,2008.0,1054.0,211.0,7.0,46.0,2019-06-29 00:00:00,0.87,2.0,1.0,152.0,1265.0
3830217,Stunning Studio in Fort Greene,87930460090,unconfirmed,Nicole,Brooklyn,Clinton Hill,40.69494,-73.96888,False,strict,Entire home/apt,2008.0,212.0,42.0,5.0,7.0,2017-04-01 00:00:00,0.12,5.0,1.0,378.0,254.0
3830769,Private Apt. in Brooklyn Brownstone + Garden,7947727211,unconfirmed,Nick,Brooklyn,Bedford-Stuyvesant,40.68822,-73.94357,True,strict,Entire home/apt,2022.0,863.0,173.0,2.0,116.0,2019-05-29 00:00:00,2.18,5.0,1.0,332.0,1036.0
3831321,Irving Place!Doorman!Laundry 5135,33612575292,unconfirmed,Jeremy & Laura,Manhattan,Gramercy,40.73632,-73.98475,False,strict,Entire home/apt,2008.0,199.0,40.0,30.0,0.0,Unknown,0.0,5.0,96.0,96.0,239.0
3831874,1 BR Apt steps from Central Park! #10223,55551228458,verified,Luci,Manhattan,Upper West Side,40.77905,-73.97939,True,flexible,Entire home/apt,2011.0,966.0,193.0,4.0,22.0,2019-01-07 00:00:00,0.45,4.0,1.0,361.0,1159.0
3832426,Enchanting Studio in West Village,15539791137,unconfirmed,Alex,Manhattan,Greenwich Village,40.72858,-73.99951,True,flexible,Entire home/apt,2015.0,1025.0,205.0,1.0,20.0,2016-04-05 00:00:00,0.33,5.0,1.0,368.0,1230.0
3832978,"spacious, quiet room w/private bath: BK brownstone",33090239780,unconfirmed,Emily,Brooklyn,Bedford-Stuyvesant,40.68769,-73.95333,False,flexible,Private room,2005.0,993.0,199.0,2.0,3.0,2016-08-08 00:00:00,0.06,4.0,1.0,13.0,1192.0
3833530,The Brooklyn Public House Apartment,73136871118,verified,Andriana,Brooklyn,Fort Greene,40.68927,-73.96957,True,strict,Entire home/apt,2021.0,1028.0,206.0,2.0,120.0,2019-06-23 00:00:00,2.05,4.0,1.0,302.0,1234.0
3834083,Peaceful and breezy one bedroom,81790805851,verified,Julienne,Brooklyn,Kensington,40.64644,-73.9756,True,moderate,Entire home/apt,2006.0,728.0,146.0,1.0,10.0,2018-12-29 00:00:00,0.21,1.0,1.0,381.0,874.0
3834635,"West Village Loft, 2nd floor",45145648601,unconfirmed,Gary,Manhattan,West Village,40.73419,-74.00213,False,strict,Entire home/apt,2016.0,335.0,67.0,2.0,207.0,2019-06-30 00:00:00,3.46,3.0,2.0,163.0,402.0
3835187,Spacious 5 BR house in Brooklyn,57145051678,unconfirmed,Alexandra,Brooklyn,Kensington,40.64295,-73.97632,False,strict,Entire home/apt,2014.0,59.0,12.0,3.0,20.0,2018-08-14 00:00:00,0.34,3.0,1.0,222.0,71.0
3835740,THE BEST HOUSE IN BROOKLYN !,48164634587,verified,Arleta,Brooklyn,Bedford-Stuyvesant,40.69134,-73.94468,False,strict,Private room,2020.0,576.0,115.0,1.0,2.0,2016-08-28 00:00:00,0.04,1.0,1.0,262.0,691.0
3836292,"Modern, Bright, Airy Brooklyn Apt",55991094534,unconfirmed,Ian & Sady,Brooklyn,Bedford-Stuyvesant,40.68592,-73.95502,True,flexible,Entire home/apt,2014.0,1177.0,235.0,3.0,6.0,2016-01-01 00:00:00,0.1,3.0,1.0,225.0,1412.0
3836844,Welcome to Williamsburg!,63677808322,unconfirmed,Catherine,Brooklyn,Williamsburg,40.71385,-73.94156,True,flexible,Entire home/apt,2016.0,334.0,67.0,3.0,6.0,2017-01-04 00:00:00,0.1,4.0,1.0,234.0,401.0
3837397,"Sunny, Spacious Carroll Gardens 1BR",60282380388,unconfirmed,Corey,Brooklyn,Carroll Gardens,40.68431,-73.99782,True,strict,Entire home/apt,2018.0,783.0,157.0,5.0,4.0,2015-07-11 00:00:00,0.07,2.0,1.0,186.0,940.0
3837949,Weeklong Discounted Bklyn Apt by Train & Near Dwtn,75147915108,verified,Kevin,Brooklyn,Brownsville,40.66827,-73.92509,False,flexible,Entire home/apt,2018.0,731.0,146.0,1.0,135.0,2019-01-07 00:00:00,2.27,4.0,1.0,82.0,877.0
3838501,Fabulous Loft Studio in Gramercy,61793161182,verified,Jed,Manhattan,Gramercy,40.73343,-73.98634,False,moderate,Entire home/apt,2011.0,430.0,86.0,3.0,72.0,2019-02-01 00:00:00,1.22,5.0,1.0,38.0,516.0
3839053,Experience NYC to the fullest @UES!,13563257172,unconfirmed,Jime,Manhattan,Upper East Side,40.77542,-73.95437,False,moderate,Private room,2017.0,521.0,104.0,4.0,48.0,2019-01-19 00:00:00,0.8,1.0,5.0,249.0,625.0
3839606,Your NYC home in the Upper East Side!,80338476797,unconfirmed,Jime,Manhattan,Upper East Side,40.77579,-73.9557,True,flexible,Private room,2016.0,476.0,95.0,3.0,61.0,2019-05-29 00:00:00,1.01,5.0,5.0,14.0,571.0
3840158,Your NYC headquarters @ the Upper East Side!,29920866428,unconfirmed,Jime,Manhattan,Upper East Side,40.77688,-73.95616,False,strict,Private room,2012.0,341.0,68.0,3.0,60.0,2019-06-27 00:00:00,1.0,1.0,5.0,138.0,409.0
3840710,Amazing Location!,87559721047,unconfirmed,Rose,Brooklyn,Prospect Heights,40.67948,-73.97219,False,strict,Private room,2011.0,951.0,190.0,1.0,6.0,2015-08-21 00:00:00,0.12,3.0,1.0,27.0,1141.0
3841263,Greenwich Village in the Sky,84537399119,unconfirmed,Dawnie,Manhattan,Greenwich Village,40.7284,-73.99812,False,flexible,Entire home/apt,2007.0,251.0,50.0,8.0,48.0,2019-06-19 00:00:00,1.06,1.0,1.0,304.0,301.0
3841815,Quaint Room in Brooklyn,48790228472,unconfirmed,Barbara,Brooklyn,Park Slope,40.67916,-73.97454,False,flexible,Private room,2005.0,715.0,143.0,60.0,2.0,2016-07-09 00:00:00,0.03,5.0,1.0,362.0,858.0
3842367,1 bedroom apartment on the UWS,57772115752,unconfirmed,Alexandra,Manhattan,Upper West Side,40.77918,-73.9874,False,strict,Entire home/apt,2014.0,108.0,22.0,7.0,5.0,2016-05-07 00:00:00,0.09,1.0,1.0,143.0,130.0
3842920,Brooklyn Apartment W/ Balcony,84451407656,unconfirmed,Rob,Brooklyn,Bushwick,40.69825,-73.92788,False,strict,Private room,2013.0,275.0,55.0,1.0,6.0,2015-04-11 00:00:00,0.1,2.0,2.0,269.0,330.0
3843472,SUBLET in the UWS,73445078312,unconfirmed,Daniel,Manhattan,Upper West Side,40.77817,-73.97844,False,moderate,Entire home/apt,2010.0,880.0,176.0,1.0,0.0,Unknown,0.0,4.0,1.0,413.0,1056.0
3844024,Reno 2BR~prime union squar~,78457303164,verified,Host,Manhattan,East Village,40.73268,-73.98689,False,flexible,Entire home/apt,2007.0,57.0,11.0,30.0,7.0,2017-10-22 00:00:00,0.14,4.0,39.0,347.0,68.0
3844576,Cozy spacious room in Crown Heights,17405859837,verified,Terry,Brooklyn,Crown Heights,40.66935,-73.9485,True,strict,Private room,2010.0,630.0,126.0,5.0,27.0,2018-10-25 00:00:00,0.7,1.0,1.0,355.0,756.0
3845129,Garden Apartment with private patio in Townhouse,35865029302,unconfirmed,Ellen,Brooklyn,Clinton Hill,40.69034,-73.96675,False,flexible,Entire home/apt,2004.0,400.0,80.0,1.0,121.0,2019-01-21 00:00:00,2.03,3.0,2.0,132.0,480.0
3845681,A Beautiful Alvoce Studio,30488458090,verified,Neda,Manhattan,Hell's Kitchen,40.76027,-73.99081,False,flexible,Entire home/apt,2005.0,237.0,47.0,1.0,0.0,Unknown,0.0,5.0,1.0,83.0,284.0
3846233,Huge 1.5BR Artist Home in Brownstone Brooklyn :),77311462689,verified,Alix,Brooklyn,Bedford-Stuyvesant,40.68473,-73.95697,False,flexible,Entire home/apt,2017.0,952.0,190.0,3.0,10.0,2018-11-13 00:00:00,0.28,3.0,1.0,29.0,1142.0
3846786,"CENTRAL Clean, Peaceful Private Room NoLita",77098591863,verified,Nathalie,Manhattan,Nolita,40.7216,-73.99558,True,flexible,Private room,2003.0,447.0,89.0,2.0,6.0,2018-01-01 00:00:00,0.16,1.0,1.0,2.0,536.0
3847338,Stunning renovated greystone,14918518247,unconfirmed,Abigail,Brooklyn,Prospect-Lefferts Gardens,40.66271,-73.95392,False,strict,Entire home/apt,2010.0,327.0,65.0,2.0,18.0,2018-08-25 00:00:00,0.3,2.0,1.0,211.0,392.0
3847890,THREE BEDROOM APARTMENT IN BROOKLYN,78087108455,verified,Mitch,Brooklyn,Bedford-Stuyvesant,40.67862,-73.94687,True,moderate,Entire home/apt,2005.0,54.0,11.0,3.0,118.0,2019-01-07 00:00:00,2.12,3.0,1.0,340.0,65.0
3848443,Vintage NYC apt 15min from Times Sq,74910251647,unconfirmed,Steven,Queens,Sunnyside,40.74502,-73.9169,True,flexible,Entire home/apt,2019.0,397.0,79.0,3.0,70.0,2019-01-07 00:00:00,1.21,5.0,2.0,161.0,476.0
3848995,Summer Porch: Taking Manhattan? Sleep in Astoria!,66980820746,unconfirmed,Alia,Queens,Astoria,40.76977,-73.91596,False,flexible,Shared room,2020.0,58.0,12.0,2.0,38.0,2019-04-07 00:00:00,1.6,4.0,2.0,121.0,70.0
3849547,Sunny Private Room at Central Park!,59114288972,unconfirmed,Saint,Manhattan,East Harlem,40.79508,-73.94895,True,strict,Private room,2008.0,988.0,198.0,1.0,204.0,2019-05-07 00:00:00,3.41,2.0,1.0,375.0,1186.0
3850099,Quiet spot in NYC,50921014274,unconfirmed,Walt,Manhattan,East Village,40.72669,-73.98419,True,strict,Entire home/apt,2005.0,1179.0,236.0,2.0,179.0,2019-08-06 00:00:00,2.99,5.0,1.0,183.0,1415.0
3850652,Beautiful 2 Bedroom Townhouse,69225456405,unconfirmed,"Erin, Avi, Kaleb & Shiloh",Brooklyn,Bedford-Stuyvesant,40.68205,-73.94239,True,strict,Entire home/apt,2003.0,190.0,38.0,3.0,168.0,2019-06-27 00:00:00,2.81,3.0,1.0,10.0,228.0
3851204,CHARMING BROOKLYN LOFT WITH PATIO,71509835690,verified,Natalie,Brooklyn,Bedford-Stuyvesant,40.69141,-73.95886,False,moderate,Entire home/apt,2013.0,110.0,22.0,7.0,2.0,2017-05-15 00:00:00,0.03,3.0,1.0,165.0,132.0
3851756,Two Porches & Private Room,14855625993,unconfirmed,Jason,Brooklyn,Kensington,40.6413,-73.98233,False,flexible,Private room,2004.0,76.0,15.0,1.0,2.0,2015-06-07 00:00:00,0.03,4.0,1.0,321.0,91.0
3852309,Sleek 1 bdrm in East W'burg/Bwick,95270826439,verified,Amanda Reil,Brooklyn,Williamsburg,40.70536,-73.94229,True,flexible,Entire home/apt,2021.0,1175.0,235.0,2.0,5.0,2015-12-27 00:00:00,0.09,1.0,1.0,346.0,1410.0
3852861,Sunny South Williamsburg Apartment,54118372253,verified,Emily,Brooklyn,Williamsburg,40.70914,-73.95236,True,flexible,Entire home/apt,2007.0,1113.0,223.0,3.0,1.0,2014-01-09 00:00:00,0.02,1.0,1.0,41.0,1336.0
3853413,Amazing apartment with your old private bathroom,39104822669,verified,John,Manhattan,Upper East Side,40.77883,-73.95498,True,strict,Entire home/apt,2016.0,209.0,42.0,30.0,1.0,2014-09-15 00:00:00,0.02,1.0,2.0,275.0,251.0
3853966,"Sunny zen apt in Park Slope, BK",54136544665,unconfirmed,Jennifer,Brooklyn,Gowanus,40.6779,-73.98421,False,flexible,Entire home/apt,2017.0,230.0,46.0,1.0,9.0,2016-06-09 00:00:00,0.23,5.0,1.0,315.0,276.0
3854518,Great place near Flushing Meadow,22987148095,unconfirmed,Claudiu,Queens,Forest Hills,40.73538,-73.853,True,moderate,Private room,2009.0,481.0,96.0,1.0,2.0,2014-10-22 00:00:00,0.03,5.0,1.0,34.0,577.0
3855070,Manhattan Apartment- low rate,28259399059,unconfirmed,Jasmine,Manhattan,Harlem,40.80257,-73.9548,False,flexible,Private room,2016.0,262.0,52.0,1.0,0.0,Unknown,0.0,5.0,1.0,245.0,314.0
3855622,Private room in 3 bedroom apartment Bed Stuy,41275393411,verified,Amanda,Brooklyn,Bedford-Stuyvesant,40.68905,-73.92685,False,flexible,Private room,2011.0,252.0,50.0,5.0,8.0,2019-01-05 00:00:00,0.31,5.0,1.0,314.0,302.0
3856175,Factory Converted Studio Loft in GP,23971176219,verified,Vida,Brooklyn,Greenpoint,40.72533,-73.94204,False,strict,Entire home/apt,2006.0,777.0,155.0,30.0,6.0,2019-01-04 00:00:00,0.12,5.0,52.0,310.0,932.0
3856727,"Quaint, Quiet 1BD",3966370701,verified,Mohini,Brooklyn,Williamsburg,40.71795,-73.95804,True,flexible,Private room,2007.0,723.0,145.0,1.0,1.0,2015-06-17 00:00:00,0.02,5.0,1.0,72.0,868.0
3857279,Sunny Bedroom in Bushwick Luxury Building,81176098751,verified,Carly,Brooklyn,Bushwick,40.69865,-73.92972,False,strict,Private room,2022.0,1114.0,223.0,5.0,12.0,2018-05-12 00:00:00,0.26,5.0,1.0,381.0,1337.0
3857832,Williamsburg Brooklyn quiet abode,55589364810,verified,Elliot,Brooklyn,Williamsburg,40.71985,-73.94422,False,strict,Entire home/apt,2011.0,532.0,106.0,2.0,1.0,2016-03-13 00:00:00,0.02,2.0,1.0,193.0,638.0
3858384,Beautiful Room in Sunny Brooklyn Apartment,55068256837,unconfirmed,Juliana,Brooklyn,Bedford-Stuyvesant,40.68732,-73.94058,True,moderate,Private room,2007.0,492.0,98.0,2.0,41.0,2019-04-01 00:00:00,1.09,2.0,2.0,254.0,590.0
3858936,Sanctuary Quiet Room in Apartment,42006557748,verified,Jaime,Brooklyn,Bushwick,40.70033,-73.91197,False,flexible,Private room,2021.0,870.0,174.0,5.0,0.0,Unknown,0.0,4.0,2.0,249.0,1044.0
3859489,Sanctuary Close To Manhattan,44723540348,unconfirmed,Jaime,Brooklyn,Bushwick,40.7001,-73.91204,False,moderate,Private room,2010.0,1066.0,213.0,5.0,2.0,2016-01-06 00:00:00,0.03,1.0,2.0,373.0,1279.0
3860041,True Industrial Loft in Brooklyn,47110962007,verified,Chaim,Brooklyn,Navy Yard,40.69817,-73.9654,False,flexible,Entire home/apt,2011.0,1072.0,214.0,1.0,7.0,2016-11-07 00:00:00,0.12,5.0,1.0,7.0,1286.0
3860593,1 BR Beautiful Central Williamsburg,96485442119,verified,John,Brooklyn,Williamsburg,40.72037,-73.9596,True,strict,Entire home/apt,2005.0,850.0,170.0,30.0,21.0,2016-09-13 00:00:00,0.38,4.0,1.0,68.0,1020.0
3861145,"Large apartment, 2BR, Midtown NYC! 3D",1317881413,unconfirmed,Nina,Manhattan,Midtown,40.75068,-73.98177,False,flexible,Entire home/apt,2008.0,1045.0,209.0,30.0,9.0,2018-12-16 00:00:00,0.17,4.0,14.0,144.0,1254.0
3861698,Beautiful Private Bedroom in Soho,39538518495,verified,Sophie,Manhattan,Nolita,40.72339,-73.99477,True,moderate,Private room,2022.0,403.0,81.0,5.0,0.0,Unknown,0.0,4.0,1.0,367.0,484.0
3862250,Rest your head-West Side Manhattan,65329774640,verified,Samuel,Manhattan,Hell's Kitchen,40.76215,-73.99036,False,moderate,Private room,2009.0,988.0,198.0,3.0,133.0,2019-06-26 00:00:00,2.25,3.0,1.0,53.0,1186.0
3862802,Large Bedroom in Brooklyn for June and July.,85062871968,unconfirmed,Mark,Brooklyn,Flatbush,40.65136,-73.95974,True,moderate,Private room,2009.0,184.0,37.0,5.0,0.0,Unknown,0.0,1.0,1.0,206.0,221.0
3863355,NYC: an Upper-Eastside room of your own!,16939281475,verified,Jime,Manhattan,Upper East Side,40.77693,-73.95632,False,flexible,Private room,2019.0,1022.0,204.0,3.0,56.0,2019-06-29 00:00:00,0.94,4.0,5.0,125.0,1226.0
3863907,2br in Manhattan NY,62827964721,verified,Nataly,Manhattan,Harlem,40.81217,-73.95303,True,flexible,Entire home/apt,2016.0,636.0,127.0,1.0,3.0,2016-02-01 00:00:00,0.05,4.0,1.0,215.0,763.0
3864459,Large Light-Filled Brownstone 1-BR,98383286674,unconfirmed,Gemma,Brooklyn,Bedford-Stuyvesant,40.68237,-73.94811,False,moderate,Entire home/apt,2012.0,1080.0,216.0,8.0,17.0,2019-12-03 00:00:00,0.42,3.0,1.0,159.0,1296.0
3865012,Missy's Place,19557682517,verified,Melissa,Brooklyn,Bedford-Stuyvesant,40.68667,-73.93897,False,moderate,Entire home/apt,2006.0,495.0,99.0,5.0,105.0,2019-06-27 00:00:00,1.77,1.0,1.0,-3.0,594.0
3865564,Have your NYC experience with us!,664252200,unconfirmed,Jime,Manhattan,Upper East Side,40.77707,-73.95652,True,flexible,Private room,2016.0,621.0,124.0,3.0,55.0,2019-01-06 00:00:00,1.03,1.0,5.0,106.0,745.0
3866116,Beautiful apartment by Columbus Circle,9694036233,verified,Andrew,Manhattan,Chelsea,40.74944,-73.99631,True,flexible,Entire home/apt,2010.0,632.0,126.0,3.0,10.0,2019-02-01 00:00:00,0.17,5.0,1.0,248.0,758.0
3866668,*WARM*Beautiful*Room*ST. GEORGE steps to ferry!,89959119482,verified,Meghan,Staten Island,St. George,40.64408,-74.07834,False,moderate,Private room,2003.0,775.0,155.0,3.0,93.0,2019-06-05 00:00:00,2.1,3.0,1.0,13.0,930.0
3867221,Clean+Comfy+Cozy Room in NYC Home,33603793966,unconfirmed,Nayoung,Queens,Woodside,40.74626,-73.9009,False,flexible,Private room,2007.0,422.0,84.0,5.0,3.0,2015-07-08 00:00:00,0.05,3.0,1.0,290.0,506.0
3867773,Stunning 2BR Apartment in Top Location,89470472385,verified,Debbie,Brooklyn,Park Slope,40.67256,-73.97212,False,flexible,Entire home/apt,2013.0,1081.0,216.0,5.0,10.0,2018-03-01 00:00:00,0.17,1.0,1.0,119.0,1297.0
3868325,Private Rm in heart of Williamsburg,19639959135,verified,Tessa,Brooklyn,Williamsburg,40.71858,-73.95711,False,strict,Private room,2008.0,493.0,99.0,1.0,9.0,2016-07-06 00:00:00,0.19,5.0,1.0,87.0,592.0
3868878,Sunny Bedroom in El Barrio,64236744953,verified,Liz And Melissa,Manhattan,East Harlem,40.79416,-73.93984,False,strict,Private room,2014.0,252.0,50.0,7.0,47.0,2019-05-23 00:00:00,0.8,2.0,2.0,11.0,302.0
3869430,Williamsburg Apt. w/ private patio,41915745556,unconfirmed,Sofia,Brooklyn,Williamsburg,40.71623,-73.96415,True,moderate,Private room,2010.0,913.0,183.0,1.0,78.0,2019-01-07 00:00:00,1.31,3.0,1.0,383.0,1096.0
3869982,SPACIOUS LIVINGROOM IN BROOKLYN,46191994305,unconfirmed,Joshua,Brooklyn,Windsor Terrace,40.65084,-73.97334,False,flexible,Private room,2010.0,419.0,84.0,10.0,0.0,Unknown,0.0,4.0,1.0,235.0,503.0
3870535,GREAT ONE BED! ELEVATOR/LAUNDRY,40873484054,unconfirmed,Mike,Manhattan,Upper East Side,40.77175,-73.95742,True,moderate,Entire home/apt,2011.0,767.0,153.0,30.0,10.0,2018-10-11 00:00:00,0.22,1.0,52.0,186.0,920.0
3871087,A Fantastic Master Bedroom Suite in a 3BD apt,40106585069,verified,Ed,Brooklyn,Bedford-Stuyvesant,40.69411,-73.93987,True,strict,Private room,2003.0,982.0,196.0,2.0,1.0,2018-01-01 00:00:00,0.05,2.0,1.0,327.0,1178.0
3871639,New & Modern 2 BR Brownstone Apt.,14958332878,verified,Elito,Brooklyn,Bedford-Stuyvesant,40.68772,-73.95484,False,strict,Entire home/apt,2013.0,993.0,199.0,3.0,72.0,2019-06-17 00:00:00,1.31,3.0,1.0,181.0,1192.0
